external_id,subject,strand,topic,essential_question_type,variant_type,exam_type,year_level,difficulty,marks,time_limit_seconds,answer_format,question_text,option_a,option_b,option_c,option_d,option_e,option_asset_refs_json,option_explanations_json,correct_answer,worked_solution,short_explanation,stimulus_id,stimulus_title,stimulus_type,stimulus_text,stimulus_asset_refs,question_asset_refs,solution_asset_refs,input_method,display_mode,answer_validation_json,rubric_json,skill_tags,concept_tags,tags,source_name,source_paper,source_section,source_question_number,license_notes,asset_generation_prompt,asset_alt_text,status
READ-INFORMATION-TEXT-INTERPRETATION-011,Reading,Factual Texts,Information Texts,Information text interpretation,information_text,Selective,6,2,1,75,single_choice,Why are mangroves described as nurseries?,The trees grow only beside hospitals.,People build schools among the roots.,Crabs teach fish to swim.,Young fish shelter there while growing.,,,"{""A"":""The trees grow only beside hospitals. is not supported by the given information."",""B"":""People build schools among the roots. is not supported by the given information."",""C"":""Crabs teach fish to swim. is not supported by the given information."",""D"":""Correct: The text says small fish hide among the roots until they are larger.""}",D,The text says small fish hide among the roots until they are larger.,The text says small fish hide among the roots until they are larger.,stim-read-mangroves-01,Mangrove Nurseries,information_text,"Mangroves grow where land and sea meet. Their roots look tangled, but the tangle is useful. Small fish hide among the roots until they are large enough to swim in open water. Crabs loosen the mud as they feed, allowing air to reach buried roots. Mangroves also trap floating leaves and sand, gradually building a firmer shoreline. When storms push waves inland, mangrove forests slow the water and reduce erosion. Some people once cleared mangroves because the muddy edges seemed empty. Scientists now describe them as nurseries, filters and natural sea walls. Protecting a mangrove area usually means protecting many other species that depend on it.",,,,options,split_stimulus,,,"information-text-interpretation,use-text-evidence","information-text-interpretation,information-texts","reading,information-text,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-LITERAL-COMPREHENSION-012,Reading,Factual Texts,Information Texts,Literal comprehension,information_text,Selective,6,3,1,75,single_choice,What do crabs do as they feed?,Carry sand away.,Build sea walls.,Loosen the mud.,Cut down roots.,,,"{""A"":""Carry sand away. is not supported by the given information."",""B"":""Build sea walls. is not supported by the given information."",""C"":""Correct: The passage states that crabs loosen the mud as they feed."",""D"":""Cut down roots. is not supported by the given information.""}",C,The passage states that crabs loosen the mud as they feed.,The passage states that crabs loosen the mud as they feed.,stim-read-mangroves-01,,,,,,,options,split_stimulus,,,"literal-comprehension,use-text-evidence","literal-comprehension,information-texts","reading,information-text,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-MAIN-IDEA-013,Reading,Factual Texts,Information Texts,Main idea,information_text,Selective,6,2,1,75,single_choice,Which sentence best states the main idea?,Small fish should never leave mangrove roots.,Mangroves support coastlines and living things in several important ways.,Mangroves are difficult to walk through because of their roots.,Scientists prefer mangroves to all other trees.,,,"{""A"":""Small fish should never leave mangrove roots. is not supported by the given information."",""B"":""Correct: The passage explains several roles mangroves play in ecosystems and shore protection."",""C"":""Mangroves are difficult to walk through because of their roots. is not supported by the given information."",""D"":""Scientists prefer mangroves to all other trees. is not supported by the given information.""}",B,The passage explains several roles mangroves play in ecosystems and shore protection.,The passage explains several roles mangroves play in ecosystems and shore protection.,stim-read-mangroves-01,,,,,,,options,split_stimulus,,,"main-idea,use-text-evidence","main-idea,information-texts","reading,information-text,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-TEXT-STRUCTURE-014,Reading,Factual Texts,Information Texts,Text structure,information_text,Selective,6,2,1,75,single_choice,How is the text mainly organised?,By giving instructions for planting a tree.,By explaining several functions of mangroves.,By listing events in one person's day.,By comparing two named beaches.,,,"{""A"":""By giving instructions for planting a tree. is not supported by the given information."",""B"":""Correct: Each part explains a different function: shelter, filtering, shoreline building and storm protection."",""C"":""By listing events in one person's day. is not supported by the given information."",""D"":""By comparing two named beaches. is not supported by the given information.""}",B,"Each part explains a different function: shelter, filtering, shoreline building and storm protection.","Each part explains a different function: shelter, filtering, shoreline building and storm protection.",stim-read-mangroves-01,,,,,,,options,split_stimulus,,,"text-structure,use-text-evidence","text-structure,information-texts","reading,information-text,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-VOCABULARY-IN-CONTEXT-015,Reading,Factual Texts,Information Texts,Vocabulary in context,information_text,Selective,6,2,1,75,single_choice,The word 'erosion' most nearly means,growth of new leaves,cleaning of water,wearing away of land,movement of fish,,,"{""A"":""growth of new leaves is not supported by the given information."",""B"":""cleaning of water is not supported by the given information."",""C"":""Correct: Storm waves can wear away shorelines, so erosion means wearing away of land."",""D"":""movement of fish is not supported by the given information.""}",C,"Storm waves can wear away shorelines, so erosion means wearing away of land.","Storm waves can wear away shorelines, so erosion means wearing away of land.",stim-read-mangroves-01,,,,,,,options,split_stimulus,,,"vocabulary-in-context,use-text-evidence","vocabulary-in-context,information-texts","reading,information-text,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-AUTHOR-PURPOSE-016,Reading,Factual Texts,Information Texts,Author purpose,information_text,Selective,6,3,1,75,single_choice,The author's purpose is mainly to,explain why mangroves are valuable,tell a funny story about crabs,persuade readers to avoid all beaches,describe how to catch fish,,,"{""A"":""Correct: The factual details explain the value of mangroves."",""B"":""tell a funny story about crabs is not supported by the given information."",""C"":""persuade readers to avoid all beaches is not supported by the given information."",""D"":""describe how to catch fish is not supported by the given information.""}",A,The factual details explain the value of mangroves.,The factual details explain the value of mangroves.,stim-read-mangroves-01,,,,,,,options,split_stimulus,,,"author-purpose,use-text-evidence","author-purpose,information-texts","reading,information-text,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-INFERENCE-017,Reading,Factual Texts,Information Texts,Inference,information_text,Selective,6,2,1,75,single_choice,Why might clearing mangroves harm animals beyond the trees themselves?,Many species depend on the mangrove habitat.,The trees are made of animal bones.,Storms stop happening when trees are cleared.,All animals eat mangrove leaves only.,,,"{""A"":""Correct: The final sentence states many species depend on mangrove areas."",""B"":""The trees are made of animal bones. is not supported by the given information."",""C"":""Storms stop happening when trees are cleared. is not supported by the given information."",""D"":""All animals eat mangrove leaves only. is not supported by the given information.""}",A,The final sentence states many species depend on mangrove areas.,The final sentence states many species depend on mangrove areas.,stim-read-mangroves-01,,,,,,,options,split_stimulus,,,"inference,use-text-evidence","inference,information-texts","reading,information-text,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-INFORMATION-TEXT-INTERPRETATION-018,Reading,Factual Texts,Information Texts,Information text interpretation,information_text,Selective,6,2,1,75,single_choice,What happens when mangroves trap leaves and sand?,Fish lose their shelter.,The shoreline gradually becomes firmer.,The sea becomes deeper immediately.,Crabs stop feeding.,,,"{""A"":""Fish lose their shelter. is not supported by the given information."",""B"":""Correct: The text says trapped leaves and sand build a firmer shoreline."",""C"":""The sea becomes deeper immediately. is not supported by the given information."",""D"":""Crabs stop feeding. is not supported by the given information.""}",B,The text says trapped leaves and sand build a firmer shoreline.,The text says trapped leaves and sand build a firmer shoreline.,stim-read-mangroves-01,,,,,,,options,split_stimulus,,,"information-text-interpretation,use-text-evidence","information-text-interpretation,information-texts","reading,information-text,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-TONE-AND-ATTITUDE-019,Reading,Factual Texts,Information Texts,Tone and attitude,information_text,Selective,6,2,1,75,single_choice,The author's attitude towards mangroves is,respectful and protective,fearful and confused,indifferent and bored,mocking and impatient,,,"{""A"":""Correct: The text highlights mangroves' benefits and the need to protect them."",""B"":""fearful and confused is not supported by the given information."",""C"":""indifferent and bored is not supported by the given information."",""D"":""mocking and impatient is not supported by the given information.""}",A,The text highlights mangroves' benefits and the need to protect them.,The text highlights mangroves' benefits and the need to protect them.,stim-read-mangroves-01,,,,,,,options,split_stimulus,,,"tone-and-attitude,use-text-evidence","tone-and-attitude,information-texts","reading,information-text,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-EVIDENCE-MATCHING-020,Reading,Factual Texts,Information Texts,Evidence matching,information_text,Selective,6,3,1,75,single_choice,Which detail supports calling mangroves 'natural sea walls'?,They slow storm water and reduce erosion.,Small fish hide among roots.,Their roots look tangled.,Crabs loosen mud as they feed.,,,"{""A"":""Correct: Slowing storm water and reducing erosion is the sea-wall function."",""B"":""Small fish hide among roots. is not supported by the given information."",""C"":""Their roots look tangled. is not supported by the given information."",""D"":""Crabs loosen mud as they feed. is not supported by the given information.""}",A,Slowing storm water and reducing erosion is the sea-wall function.,Slowing storm water and reducing erosion is the sea-wall function.,stim-read-mangroves-01,,,,,,,options,split_stimulus,,,"evidence-matching,use-text-evidence","evidence-matching,information-texts","reading,information-text,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-AUTHOR-PURPOSE-021,Reading,Prose Comprehension,Narrative & Extracts,Author purpose,passage,Selective,6,2,1,75,single_choice,The writer's main purpose is to,persuade readers that the library should open at lunch,describe how books are repaired,explain why playgrounds are unsafe,tell a story about a sports lesson,,,"{""A"":""Correct: The writer argues for keeping the library open during lunch."",""B"":""describe how books are repaired is not supported by the given information."",""C"":""explain why playgrounds are unsafe is not supported by the given information."",""D"":""tell a story about a sports lesson is not supported by the given information.""}",A,The writer argues for keeping the library open during lunch.,The writer argues for keeping the library open during lunch.,stim-read-library-01,Keep the Library Open,passage,"Our school library should stay open during the first half of lunch. Some students need a quiet place after noisy lessons; others want to finish homework before afternoon sport. A library is not a reward for people who dislike the playground. It is a shared learning space, and a school that values learning should make that space available when students can use it. The main objection is supervision, but senior library monitors could help the teacher on duty by checking books in and keeping the entry calm. Closing the library at lunch saves a little effort, yet it removes a helpful choice from many students.",,,,options,split_stimulus,,,"author-purpose,use-text-evidence","author-purpose,narrative-and-extracts","reading,passage,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-MAIN-IDEA-022,Reading,Prose Comprehension,Narrative & Extracts,Main idea,passage,Selective,6,2,1,75,single_choice,Which statement is the writer's conclusion?,Senior monitors could help the teacher.,Some students want to finish homework.,The playground can be noisy.,The school library should stay open during the first half of lunch.,,,"{""A"":""Senior monitors could help the teacher. is not supported by the given information."",""B"":""Some students want to finish homework. is not supported by the given information."",""C"":""The playground can be noisy. is not supported by the given information."",""D"":""Correct: The first sentence states the main claim that the rest of the paragraph supports.""}",D,The first sentence states the main claim that the rest of the paragraph supports.,The first sentence states the main claim that the rest of the paragraph supports.,stim-read-library-01,,,,,,,options,split_stimulus,,,"main-idea,use-text-evidence","main-idea,narrative-and-extracts","reading,passage,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-EVIDENCE-MATCHING-023,Reading,Prose Comprehension,Narrative & Extracts,Evidence matching,passage,Selective,6,2,1,75,single_choice,Which is one reason given?,Books cannot be borrowed before school.,Every student dislikes the playground.,Some students need a quiet place after noisy lessons.,The library has no rules.,,,"{""A"":""Books cannot be borrowed before school. is not supported by the given information."",""B"":""Every student dislikes the playground. is not supported by the given information."",""C"":""Correct: The writer gives quiet space as a reason for opening the library."",""D"":""The library has no rules. is not supported by the given information.""}",C,The writer gives quiet space as a reason for opening the library.,The writer gives quiet space as a reason for opening the library.,stim-read-library-01,,,,,,,options,split_stimulus,,,"evidence-matching,use-text-evidence","evidence-matching,narrative-and-extracts","reading,passage,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-TONE-AND-ATTITUDE-024,Reading,Prose Comprehension,Narrative & Extracts,Tone and attitude,passage,Selective,6,3,1,75,single_choice,The tone is best described as,uncertain and apologetic,furious and insulting,reasonable and firm,silly and careless,,,"{""A"":""uncertain and apologetic is not supported by the given information."",""B"":""furious and insulting is not supported by the given information."",""C"":""Correct: The writer argues strongly but offers practical responses."",""D"":""silly and careless is not supported by the given information.""}",C,The writer argues strongly but offers practical responses.,The writer argues strongly but offers practical responses.,stim-read-library-01,,,,,,,options,split_stimulus,,,"tone-and-attitude,use-text-evidence","tone-and-attitude,narrative-and-extracts","reading,passage,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-LANGUAGE-FEATURE-EFFECT-025,Reading,Prose Comprehension,Narrative & Extracts,Language feature effect,passage,Selective,6,3,1,75,single_choice,Why does the writer call the library 'a shared learning space'?,To present it as useful for the whole school.,To show that books are unimportant.,To suggest it belongs only to teachers.,To make it sound like a playground game.,,,"{""A"":""Correct: The phrase frames the library as a common resource."",""B"":""To show that books are unimportant. is not supported by the given information."",""C"":""To suggest it belongs only to teachers. is not supported by the given information."",""D"":""To make it sound like a playground game. is not supported by the given information.""}",A,The phrase frames the library as a common resource.,The phrase frames the library as a common resource.,stim-read-library-01,,,,,,,options,split_stimulus,,,"language-feature-effect,use-text-evidence","language-feature-effect,narrative-and-extracts","reading,passage,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-INFERENCE-026,Reading,Prose Comprehension,Narrative & Extracts,Inference,passage,Selective,6,2,1,75,single_choice,What does the writer imply about closing the library?,It solves every supervision issue.,It improves afternoon sport.,It is convenient for adults but unhelpful for some students.,It makes students read more.,,,"{""A"":""It solves every supervision issue. is not supported by the given information."",""B"":""It improves afternoon sport. is not supported by the given information."",""C"":""Correct: The final sentence contrasts saving effort with removing a helpful choice."",""D"":""It makes students read more. is not supported by the given information.""}",C,The final sentence contrasts saving effort with removing a helpful choice.,The final sentence contrasts saving effort with removing a helpful choice.,stim-read-library-01,,,,,,,options,split_stimulus,,,"inference,use-text-evidence","inference,narrative-and-extracts","reading,passage,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-EVIDENCE-MATCHING-027,Reading,Prose Comprehension,Narrative & Extracts,Evidence matching,passage,Selective,6,2,1,75,single_choice,Which extra evidence would best support the argument?,A story about a public library in another country.,A survey showing many students would use the library at lunch.,A timetable for weekend sport.,A list of the tallest shelves in the library.,,,"{""A"":""A story about a public library in another country. is not supported by the given information."",""B"":""Correct: A student survey would directly support the claim that lunch opening meets a need."",""C"":""A timetable for weekend sport. is not supported by the given information."",""D"":""A list of the tallest shelves in the library. is not supported by the given information.""}",B,A student survey would directly support the claim that lunch opening meets a need.,A student survey would directly support the claim that lunch opening meets a need.,stim-read-library-01,,,,,,,options,split_stimulus,,,"evidence-matching,use-text-evidence","evidence-matching,narrative-and-extracts","reading,passage,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-INFERENCE-028,Reading,Prose Comprehension,Narrative & Extracts,Inference,passage,Selective,6,3,1,75,single_choice,Which fact would weaken the argument most?,The school owns many fiction books.,Some students like reading at home.,The library has blue carpet.,Almost no students used the library during a month-long lunch trial.,,,"{""A"":""The school owns many fiction books. is not supported by the given information."",""B"":""Some students like reading at home. is not supported by the given information."",""C"":""The library has blue carpet. is not supported by the given information."",""D"":""Correct: Low use in a trial would undermine the claim that many students benefit.""}",D,Low use in a trial would undermine the claim that many students benefit.,Low use in a trial would undermine the claim that many students benefit.,stim-read-library-01,,,,,,,options,split_stimulus,,,"inference,use-text-evidence","inference,narrative-and-extracts","reading,passage,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-VOCABULARY-IN-CONTEXT-029,Reading,Prose Comprehension,Narrative & Extracts,Vocabulary in context,passage,Selective,6,2,1,75,single_choice,"In this text, 'objection' means",a library rule,a heavy object,a type of book,a reason against an idea,,,"{""A"":""a library rule is not supported by the given information."",""B"":""a heavy object is not supported by the given information."",""C"":""a type of book is not supported by the given information."",""D"":""Correct: The supervision issue is presented as a reason against opening.""}",D,The supervision issue is presented as a reason against opening.,The supervision issue is presented as a reason against opening.,stim-read-library-01,,,,,,,options,split_stimulus,,,"vocabulary-in-context,use-text-evidence","vocabulary-in-context,narrative-and-extracts","reading,passage,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-MAIN-IDEA-030,Reading,Prose Comprehension,Narrative & Extracts,Main idea,passage,Selective,6,2,1,75,single_choice,The main idea is that,lunch library access is a useful choice that can be managed,students should never go outside,homework should be banned,library monitors should replace teachers,,,"{""A"":""Correct: The writer argues that the benefit is real and the concern can be handled."",""B"":""students should never go outside is not supported by the given information."",""C"":""homework should be banned is not supported by the given information."",""D"":""library monitors should replace teachers is not supported by the given information.""}",A,The writer argues that the benefit is real and the concern can be handled.,The writer argues that the benefit is real and the concern can be handled.,stim-read-library-01,,,,,,,options,split_stimulus,,,"main-idea,use-text-evidence","main-idea,narrative-and-extracts","reading,passage,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-POETRY-IMAGERY-031,Reading,Poetry,Poetry,Poetry imagery,poem,Selective,6,2,1,75,single_choice,Which image suggests the rain becomes louder?,'the garden lifts',"'taps lightly, then begins to drum'",'clouds have crossed the hill','every leaf is bright and still',,,"{""A"":""'the garden lifts' is not supported by the given information."",""B"":""Correct: Tapping then drumming shows the sound growing stronger."",""C"":""'clouds have crossed the hill' is not supported by the given information."",""D"":""'every leaf is bright and still' is not supported by the given information.""}",B,Tapping then drumming shows the sound growing stronger.,Tapping then drumming shows the sound growing stronger.,stim-read-rain-poem-01,Rain on the Tin Roof,poem,"Rain taps lightly, then begins to drum,
soft fingers finding every seam.
The roof becomes a silver tongue
that tells the house a restless dream.

In gutters, little rivers race;
the garden lifts its dusty face.
By dawn the clouds have crossed the hill,
and every leaf is bright and still.",,,,options,split_stimulus,,,"poetry-imagery,use-text-evidence","poetry-imagery,poetry","reading,poem,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
READ-POETRY-TONE-032,Reading,Poetry,Poetry,Poetry tone,poem,Selective,6,3,1,75,single_choice,The poem's tone is mainly,angry and harsh,frightened and urgent,plain and scientific,calm and appreciative,,,"{""A"":""angry and harsh is not supported by the given information."",""B"":""frightened and urgent is not supported by the given information."",""C"":""plain and scientific is not supported by the given information."",""D"":""Correct: The poem presents rain as gentle, lively and refreshing.""}",D,"The poem presents rain as gentle, lively and refreshing.","The poem presents rain as gentle, lively and refreshing.",stim-read-rain-poem-01,,,,,,,options,split_stimulus,,,"poetry-tone,use-text-evidence","poetry-tone,poetry","reading,poem,shared-stimulus",AI Generated,,,,Original generated content; review before publication,,,draft
