external_id,subject,strand,topic,essential_question_type,variant_type,exam_type,year_level,difficulty,marks,time_limit_seconds,answer_format,question_text,option_a,option_b,option_c,option_d,option_e,option_asset_refs_json,option_explanations_json,correct_answer,worked_solution,short_explanation,stimulus_id,stimulus_title,stimulus_type,stimulus_text,stimulus_asset_refs,question_asset_refs,solution_asset_refs,input_method,display_mode,answer_validation_json,rubric_json,skill_tags,concept_tags,tags,source_name,source_paper,source_section,source_question_number,license_notes,asset_generation_prompt,asset_alt_text,status
WRITE-ADVICE-001,Writing,Written Expression,Applied Writing,Advice sheet,student-guidance,Selective,6,3,20,1800,extended_response,Write an advice sheet for Year 5 students on how to make the first week at a new school easier.,,,,,,,,,,"Plan your response, keep the purpose clear, and leave time to check expression and conventions.",,,,,,,,textarea,standard,,"{""textType"":""advice_sheet"",""criteria"":[{""name"":""Ideas and content"",""description"":""Relevance, originality, development and control of ideas for the task."",""maxMarks"":6},{""name"":""Structure"",""description"":""Organisation, paragraphing, sequencing and cohesion."",""maxMarks"":5},{""name"":""Vocabulary"",""description"":""Precise word choice, tone and language appropriate to purpose."",""maxMarks"":3},{""name"":""Sentence control"",""description"":""Sentence variety, clarity and fluency."",""maxMarks"":3},{""name"":""Audience awareness"",""description"":""Control of voice, purpose and reader engagement."",""maxMarks"":2},{""name"":""Grammar, punctuation, spelling"",""description"":""Accuracy of conventions and proofreading control."",""maxMarks"":1}],""scoreBands"":[{""band"":""Excellent"",""range"":""17-20"",""descriptor"":""Confident, controlled writing with strong ideas, clear structure and purposeful language.""},{""band"":""Strong"",""range"":""13-16"",""descriptor"":""Clear and mostly sustained response with relevant detail and sound control.""},{""band"":""Developing"",""range"":""8-12"",""descriptor"":""Understands the task but ideas, structure or language control are uneven.""},{""band"":""Emerging"",""range"":""0-7"",""descriptor"":""Brief, unclear or weakly organised response with frequent lapses in control.""}],""sampleAnswerNotes"":""A strong response plans before writing, matches the requested text type, develops ideas with specific detail, and edits for clarity."",""planningHints"":[""Clarify the audience and purpose before drafting."",""Plan the beginning, middle and ending or main sections."",""Choose two or three details you can develop rather than listing many briefly.""]}","advice-sheet,planning,audience-awareness","advice-sheet,written-expression","writing,advice-sheet,timed-task",AI Generated,,,,Original generated content; review before publication,,,draft
WRITE-ADVICE-002,Writing,Written Expression,Applied Writing,Advice sheet,study-habits,Selective,6,3,20,1800,extended_response,Write an advice sheet explaining how to revise mistakes after a practice test. Include practical steps and encouraging language.,,,,,,,,,,"Plan your response, keep the purpose clear, and leave time to check expression and conventions.",,,,,,,,textarea,standard,,"{""textType"":""advice_sheet"",""criteria"":[{""name"":""Ideas and content"",""description"":""Relevance, originality, development and control of ideas for the task."",""maxMarks"":6},{""name"":""Structure"",""description"":""Organisation, paragraphing, sequencing and cohesion."",""maxMarks"":5},{""name"":""Vocabulary"",""description"":""Precise word choice, tone and language appropriate to purpose."",""maxMarks"":3},{""name"":""Sentence control"",""description"":""Sentence variety, clarity and fluency."",""maxMarks"":3},{""name"":""Audience awareness"",""description"":""Control of voice, purpose and reader engagement."",""maxMarks"":2},{""name"":""Grammar, punctuation, spelling"",""description"":""Accuracy of conventions and proofreading control."",""maxMarks"":1}],""scoreBands"":[{""band"":""Excellent"",""range"":""17-20"",""descriptor"":""Confident, controlled writing with strong ideas, clear structure and purposeful language.""},{""band"":""Strong"",""range"":""13-16"",""descriptor"":""Clear and mostly sustained response with relevant detail and sound control.""},{""band"":""Developing"",""range"":""8-12"",""descriptor"":""Understands the task but ideas, structure or language control are uneven.""},{""band"":""Emerging"",""range"":""0-7"",""descriptor"":""Brief, unclear or weakly organised response with frequent lapses in control.""}],""sampleAnswerNotes"":""A strong response plans before writing, matches the requested text type, develops ideas with specific detail, and edits for clarity."",""planningHints"":[""Clarify the audience and purpose before drafting."",""Plan the beginning, middle and ending or main sections."",""Choose two or three details you can develop rather than listing many briefly.""]}","advice-sheet,planning,audience-awareness","advice-sheet,written-expression","writing,advice-sheet,timed-task",AI Generated,,,,Original generated content; review before publication,,,draft
WRITE-SPEECH-001,Writing,Written Expression,Persuasive & Discursive Writing,Speech,leadership,Selective,6,3,20,1800,extended_response,Write a speech for a school assembly encouraging students to include classmates who are new or shy.,,,,,,,,,,"Plan your response, keep the purpose clear, and leave time to check expression and conventions.",,,,,,,,textarea,standard,,"{""textType"":""speech"",""criteria"":[{""name"":""Ideas and content"",""description"":""Relevance, originality, development and control of ideas for the task."",""maxMarks"":6},{""name"":""Structure"",""description"":""Organisation, paragraphing, sequencing and cohesion."",""maxMarks"":5},{""name"":""Vocabulary"",""description"":""Precise word choice, tone and language appropriate to purpose."",""maxMarks"":3},{""name"":""Sentence control"",""description"":""Sentence variety, clarity and fluency."",""maxMarks"":3},{""name"":""Audience awareness"",""description"":""Control of voice, purpose and reader engagement."",""maxMarks"":2},{""name"":""Grammar, punctuation, spelling"",""description"":""Accuracy of conventions and proofreading control."",""maxMarks"":1}],""scoreBands"":[{""band"":""Excellent"",""range"":""17-20"",""descriptor"":""Confident, controlled writing with strong ideas, clear structure and purposeful language.""},{""band"":""Strong"",""range"":""13-16"",""descriptor"":""Clear and mostly sustained response with relevant detail and sound control.""},{""band"":""Developing"",""range"":""8-12"",""descriptor"":""Understands the task but ideas, structure or language control are uneven.""},{""band"":""Emerging"",""range"":""0-7"",""descriptor"":""Brief, unclear or weakly organised response with frequent lapses in control.""}],""sampleAnswerNotes"":""A strong response plans before writing, matches the requested text type, develops ideas with specific detail, and edits for clarity."",""planningHints"":[""Clarify the audience and purpose before drafting."",""Plan the beginning, middle and ending or main sections."",""Choose two or three details you can develop rather than listing many briefly.""]}","speech,planning,audience-awareness","speech,written-expression","writing,speech,timed-task",AI Generated,,,,Original generated content; review before publication,,,draft
WRITE-SPEECH-002,Writing,Written Expression,Persuasive & Discursive Writing,Speech,environment,Selective,6,3,20,1800,extended_response,Write a speech persuading your class to reduce single-use plastic during excursions.,,,,,,,,,,"Plan your response, keep the purpose clear, and leave time to check expression and conventions.",,,,,,,,textarea,standard,,"{""textType"":""speech"",""criteria"":[{""name"":""Ideas and content"",""description"":""Relevance, originality, development and control of ideas for the task."",""maxMarks"":6},{""name"":""Structure"",""description"":""Organisation, paragraphing, sequencing and cohesion."",""maxMarks"":5},{""name"":""Vocabulary"",""description"":""Precise word choice, tone and language appropriate to purpose."",""maxMarks"":3},{""name"":""Sentence control"",""description"":""Sentence variety, clarity and fluency."",""maxMarks"":3},{""name"":""Audience awareness"",""description"":""Control of voice, purpose and reader engagement."",""maxMarks"":2},{""name"":""Grammar, punctuation, spelling"",""description"":""Accuracy of conventions and proofreading control."",""maxMarks"":1}],""scoreBands"":[{""band"":""Excellent"",""range"":""17-20"",""descriptor"":""Confident, controlled writing with strong ideas, clear structure and purposeful language.""},{""band"":""Strong"",""range"":""13-16"",""descriptor"":""Clear and mostly sustained response with relevant detail and sound control.""},{""band"":""Developing"",""range"":""8-12"",""descriptor"":""Understands the task but ideas, structure or language control are uneven.""},{""band"":""Emerging"",""range"":""0-7"",""descriptor"":""Brief, unclear or weakly organised response with frequent lapses in control.""}],""sampleAnswerNotes"":""A strong response plans before writing, matches the requested text type, develops ideas with specific detail, and edits for clarity."",""planningHints"":[""Clarify the audience and purpose before drafting."",""Plan the beginning, middle and ending or main sections."",""Choose two or three details you can develop rather than listing many briefly.""]}","speech,planning,audience-awareness","speech,written-expression","writing,speech,timed-task",AI Generated,,,,Original generated content; review before publication,,,draft
WRITE-LETTER-001,Writing,Written Expression,Applied Writing,Letter,formal-request,Selective,6,3,20,1800,extended_response,Write a formal letter to the local council requesting a safer crossing near your school. Give reasons and suggest a solution.,,,,,,,,,,"Plan your response, keep the purpose clear, and leave time to check expression and conventions.",,,,,,,,textarea,standard,,"{""textType"":""letter"",""criteria"":[{""name"":""Ideas and content"",""description"":""Relevance, originality, development and control of ideas for the task."",""maxMarks"":6},{""name"":""Structure"",""description"":""Organisation, paragraphing, sequencing and cohesion."",""maxMarks"":5},{""name"":""Vocabulary"",""description"":""Precise word choice, tone and language appropriate to purpose."",""maxMarks"":3},{""name"":""Sentence control"",""description"":""Sentence variety, clarity and fluency."",""maxMarks"":3},{""name"":""Audience awareness"",""description"":""Control of voice, purpose and reader engagement."",""maxMarks"":2},{""name"":""Grammar, punctuation, spelling"",""description"":""Accuracy of conventions and proofreading control."",""maxMarks"":1}],""scoreBands"":[{""band"":""Excellent"",""range"":""17-20"",""descriptor"":""Confident, controlled writing with strong ideas, clear structure and purposeful language.""},{""band"":""Strong"",""range"":""13-16"",""descriptor"":""Clear and mostly sustained response with relevant detail and sound control.""},{""band"":""Developing"",""range"":""8-12"",""descriptor"":""Understands the task but ideas, structure or language control are uneven.""},{""band"":""Emerging"",""range"":""0-7"",""descriptor"":""Brief, unclear or weakly organised response with frequent lapses in control.""}],""sampleAnswerNotes"":""A strong response plans before writing, matches the requested text type, develops ideas with specific detail, and edits for clarity."",""planningHints"":[""Clarify the audience and purpose before drafting."",""Plan the beginning, middle and ending or main sections."",""Choose two or three details you can develop rather than listing many briefly.""]}","letter,planning,audience-awareness","letter,written-expression","writing,letter,timed-task",AI Generated,,,,Original generated content; review before publication,,,draft
WRITE-LETTER-002,Writing,Written Expression,Applied Writing,Letter,thank-you,Selective,6,4,20,1800,extended_response,Write a thoughtful letter thanking a community volunteer who helped your class complete a project.,,,,,,,,,,"Plan your response, keep the purpose clear, and leave time to check expression and conventions.",,,,,,,,textarea,standard,,"{""textType"":""letter"",""criteria"":[{""name"":""Ideas and content"",""description"":""Relevance, originality, development and control of ideas for the task."",""maxMarks"":6},{""name"":""Structure"",""description"":""Organisation, paragraphing, sequencing and cohesion."",""maxMarks"":5},{""name"":""Vocabulary"",""description"":""Precise word choice, tone and language appropriate to purpose."",""maxMarks"":3},{""name"":""Sentence control"",""description"":""Sentence variety, clarity and fluency."",""maxMarks"":3},{""name"":""Audience awareness"",""description"":""Control of voice, purpose and reader engagement."",""maxMarks"":2},{""name"":""Grammar, punctuation, spelling"",""description"":""Accuracy of conventions and proofreading control."",""maxMarks"":1}],""scoreBands"":[{""band"":""Excellent"",""range"":""17-20"",""descriptor"":""Confident, controlled writing with strong ideas, clear structure and purposeful language.""},{""band"":""Strong"",""range"":""13-16"",""descriptor"":""Clear and mostly sustained response with relevant detail and sound control.""},{""band"":""Developing"",""range"":""8-12"",""descriptor"":""Understands the task but ideas, structure or language control are uneven.""},{""band"":""Emerging"",""range"":""0-7"",""descriptor"":""Brief, unclear or weakly organised response with frequent lapses in control.""}],""sampleAnswerNotes"":""A strong response plans before writing, matches the requested text type, develops ideas with specific detail, and edits for clarity."",""planningHints"":[""Clarify the audience and purpose before drafting."",""Plan the beginning, middle and ending or main sections."",""Choose two or three details you can develop rather than listing many briefly.""]}","letter,planning,audience-awareness","letter,written-expression","writing,letter,timed-task",AI Generated,,,,Original generated content; review before publication,,,draft
WRITE-DIARY-001,Writing,Written Expression,Imaginative Writing,Diary entry,personal-reflection,Selective,6,4,20,1800,extended_response,Write a diary entry from the point of view of a student on the night before an important performance. Show mixed feelings clearly.,,,,,,,,,,"Plan your response, keep the purpose clear, and leave time to check expression and conventions.",,,,,,,,textarea,standard,,"{""textType"":""diary"",""criteria"":[{""name"":""Ideas and content"",""description"":""Relevance, originality, development and control of ideas for the task."",""maxMarks"":6},{""name"":""Structure"",""description"":""Organisation, paragraphing, sequencing and cohesion."",""maxMarks"":5},{""name"":""Vocabulary"",""description"":""Precise word choice, tone and language appropriate to purpose."",""maxMarks"":3},{""name"":""Sentence control"",""description"":""Sentence variety, clarity and fluency."",""maxMarks"":3},{""name"":""Audience awareness"",""description"":""Control of voice, purpose and reader engagement."",""maxMarks"":2},{""name"":""Grammar, punctuation, spelling"",""description"":""Accuracy of conventions and proofreading control."",""maxMarks"":1}],""scoreBands"":[{""band"":""Excellent"",""range"":""17-20"",""descriptor"":""Confident, controlled writing with strong ideas, clear structure and purposeful language.""},{""band"":""Strong"",""range"":""13-16"",""descriptor"":""Clear and mostly sustained response with relevant detail and sound control.""},{""band"":""Developing"",""range"":""8-12"",""descriptor"":""Understands the task but ideas, structure or language control are uneven.""},{""band"":""Emerging"",""range"":""0-7"",""descriptor"":""Brief, unclear or weakly organised response with frequent lapses in control.""}],""sampleAnswerNotes"":""A strong response plans before writing, matches the requested text type, develops ideas with specific detail, and edits for clarity."",""planningHints"":[""Clarify the audience and purpose before drafting."",""Plan the beginning, middle and ending or main sections."",""Choose two or three details you can develop rather than listing many briefly.""]}","diary-entry,planning,audience-awareness","diary,written-expression","writing,diary,timed-task",AI Generated,,,,Original generated content; review before publication,,,draft
WRITE-RECOUNT-001,Writing,Written Expression,Applied Writing,Recount,memorable-day,Selective,6,4,20,1800,extended_response,"Write a recount of a day when your class solved a problem together. Include what happened, how people responded and what changed.",,,,,,,,,,"Plan your response, keep the purpose clear, and leave time to check expression and conventions.",,,,,,,,textarea,standard,,"{""textType"":""recount"",""criteria"":[{""name"":""Ideas and content"",""description"":""Relevance, originality, development and control of ideas for the task."",""maxMarks"":6},{""name"":""Structure"",""description"":""Organisation, paragraphing, sequencing and cohesion."",""maxMarks"":5},{""name"":""Vocabulary"",""description"":""Precise word choice, tone and language appropriate to purpose."",""maxMarks"":3},{""name"":""Sentence control"",""description"":""Sentence variety, clarity and fluency."",""maxMarks"":3},{""name"":""Audience awareness"",""description"":""Control of voice, purpose and reader engagement."",""maxMarks"":2},{""name"":""Grammar, punctuation, spelling"",""description"":""Accuracy of conventions and proofreading control."",""maxMarks"":1}],""scoreBands"":[{""band"":""Excellent"",""range"":""17-20"",""descriptor"":""Confident, controlled writing with strong ideas, clear structure and purposeful language.""},{""band"":""Strong"",""range"":""13-16"",""descriptor"":""Clear and mostly sustained response with relevant detail and sound control.""},{""band"":""Developing"",""range"":""8-12"",""descriptor"":""Understands the task but ideas, structure or language control are uneven.""},{""band"":""Emerging"",""range"":""0-7"",""descriptor"":""Brief, unclear or weakly organised response with frequent lapses in control.""}],""sampleAnswerNotes"":""A strong response plans before writing, matches the requested text type, develops ideas with specific detail, and edits for clarity."",""planningHints"":[""Clarify the audience and purpose before drafting."",""Plan the beginning, middle and ending or main sections."",""Choose two or three details you can develop rather than listing many briefly.""]}","recount,planning,audience-awareness","recount,written-expression","writing,recount,timed-task",AI Generated,,,,Original generated content; review before publication,,,draft
WRITE-DESC-001,Writing,Written Expression,Imaginative Writing,Description,place-description,Selective,6,4,20,1800,extended_response,"Describe a market just before a storm arrives. Focus on sensory details, atmosphere and precise vocabulary rather than a full plot.",,,,,,,,,,"Plan your response, keep the purpose clear, and leave time to check expression and conventions.",stim-write-market-01,Description,writing_context,"A busy outdoor market. Flags snap in a rising wind, stallholders weigh fruit, and dark clouds gather beyond the roofs.",,,,textarea,split_stimulus,,"{""textType"":""description"",""criteria"":[{""name"":""Ideas and content"",""description"":""Relevance, originality, development and control of ideas for the task."",""maxMarks"":6},{""name"":""Structure"",""description"":""Organisation, paragraphing, sequencing and cohesion."",""maxMarks"":5},{""name"":""Vocabulary"",""description"":""Precise word choice, tone and language appropriate to purpose."",""maxMarks"":3},{""name"":""Sentence control"",""description"":""Sentence variety, clarity and fluency."",""maxMarks"":3},{""name"":""Audience awareness"",""description"":""Control of voice, purpose and reader engagement."",""maxMarks"":2},{""name"":""Grammar, punctuation, spelling"",""description"":""Accuracy of conventions and proofreading control."",""maxMarks"":1}],""scoreBands"":[{""band"":""Excellent"",""range"":""17-20"",""descriptor"":""Confident, controlled writing with strong ideas, clear structure and purposeful language.""},{""band"":""Strong"",""range"":""13-16"",""descriptor"":""Clear and mostly sustained response with relevant detail and sound control.""},{""band"":""Developing"",""range"":""8-12"",""descriptor"":""Understands the task but ideas, structure or language control are uneven.""},{""band"":""Emerging"",""range"":""0-7"",""descriptor"":""Brief, unclear or weakly organised response with frequent lapses in control.""}],""sampleAnswerNotes"":""A strong response plans before writing, matches the requested text type, develops ideas with specific detail, and edits for clarity."",""planningHints"":[""Clarify the audience and purpose before drafting."",""Plan the beginning, middle and ending or main sections."",""Choose two or three details you can develop rather than listing many briefly.""]}","description,planning,audience-awareness","description,written-expression","writing,description,timed-task",AI Generated,,,,Original generated content; review before publication,"Optional writing stimulus illustration for WRITE-DESC-001: A busy outdoor market. Flags snap in a rising wind, stallholders weigh fruit, and dark clouds gather beyond the roofs.","A busy outdoor market. Flags snap in a rising wind, stallholders weigh fruit, and dark clouds gather beyond the roofs.",draft
WRITE-HYBRID-001,Writing,Written Expression,Applied Writing,Hybrid stimulus response,notice-response,Selective,6,4,20,1800,extended_response,"Read the context, then write a short speech and practical proposal for improving the event.

Context: The school art night was popular, but visitors queued for too long and some student labels were hard to read.",,,,,,,,,,"Plan your response, keep the purpose clear, and leave time to check expression and conventions.",stim-write-art-night-01,Hybrid stimulus response,writing_context,School art night feedback: 180 visitors attended; queues were longest between 6:15 and 6:45; several visitors praised the student guides; common suggestions were clearer labels and a second entry table.,,,,textarea,split_stimulus,,"{""textType"":""hybrid"",""criteria"":[{""name"":""Ideas and content"",""description"":""Relevance, originality, development and control of ideas for the task."",""maxMarks"":6},{""name"":""Structure"",""description"":""Organisation, paragraphing, sequencing and cohesion."",""maxMarks"":5},{""name"":""Vocabulary"",""description"":""Precise word choice, tone and language appropriate to purpose."",""maxMarks"":3},{""name"":""Sentence control"",""description"":""Sentence variety, clarity and fluency."",""maxMarks"":3},{""name"":""Audience awareness"",""description"":""Control of voice, purpose and reader engagement."",""maxMarks"":2},{""name"":""Grammar, punctuation, spelling"",""description"":""Accuracy of conventions and proofreading control."",""maxMarks"":1}],""scoreBands"":[{""band"":""Excellent"",""range"":""17-20"",""descriptor"":""Confident, controlled writing with strong ideas, clear structure and purposeful language.""},{""band"":""Strong"",""range"":""13-16"",""descriptor"":""Clear and mostly sustained response with relevant detail and sound control.""},{""band"":""Developing"",""range"":""8-12"",""descriptor"":""Understands the task but ideas, structure or language control are uneven.""},{""band"":""Emerging"",""range"":""0-7"",""descriptor"":""Brief, unclear or weakly organised response with frequent lapses in control.""}],""sampleAnswerNotes"":""A strong response plans before writing, matches the requested text type, develops ideas with specific detail, and edits for clarity."",""planningHints"":[""Clarify the audience and purpose before drafting."",""Plan the beginning, middle and ending or main sections."",""Choose two or three details you can develop rather than listing many briefly.""]}","hybrid-stimulus-response,planning,audience-awareness","hybrid,written-expression","writing,hybrid,timed-task",AI Generated,,,,Original generated content; review before publication,,,draft
